,,,,History for multiple measurements
,,,,from 6/20/2025 6:00:00 AM to 6/20/2025 8:00:00 PM
,,,,Today is 6/22/2025 8:27:58 AM
TIME,NAME,VALUE,QUALITY
2025-06-20 17:22:01.087,DCS WS-E_DNI W,613.445,
2025-06-20 17:24:01.022,DCS WS-E_DNI W,582.782,
2025-06-20 17:26:01.082,DCS WS-E_DNI W,585.668,
2025-06-20 17:28:01.055,DCS WS-E_DNI W,590.462,
2025-06-20 17:30:01.005,DCS WS-E_DNI W,602.449,
2025-06-20 17:32:01.061,DCS WS-E_DNI W,609.644,
2025-06-20 17:34:01.098,DCS WS-E_DNI W,507.084,
2025-06-20 17:36:01.054,DCS WS-E_DNI W,446.701,
2025-06-20 17:38:01.007,DCS WS-E_DNI W,402.609,
2025-06-20 17:40:01.027,DCS WS-E_DNI W,378.648,
2025-06-20 17:42:01.098,DCS WS-E_DNI W,425.142,
2025-06-20 17:44:01.041,DCS WS-E_DNI W,447.670,
2025-06-20 17:46:01.001,DCS WS-E_DNI W,466.842,
2025-06-20 17:48:01.057,DCS WS-E_DNI W,594.816,
2025-06-20 17:50:01.072,DCS WS-E_DNI W,622.136,
2025-06-20 17:52:01.046,DCS WS-E_DNI W,645.147,
2025-06-20 17:54:01.085,DCS WS-E_DNI W,679.660,
2025-06-20 17:56:01.004,DCS WS-E_DNI W,692.124,
2025-06-20 17:58:01.050,DCS WS-E_DNI W,626.937,
2025-06-20 18:00:01.097,DCS WS-E_DNI W,697.401,
2025-06-20 18:02:01.058,DCS WS-E_DNI W,676.796,
2025-06-20 18:04:01.040,DCS WS-E_DNI W,665.303,
2025-06-20 18:06:01.070,DCS WS-E_DNI W,679.687,
2025-06-20 18:08:01.038,DCS WS-E_DNI W,682.576,
2025-06-20 18:10:01.020,DCS WS-E_DNI W,688.342,
2025-06-20 18:12:01.065,DCS WS-E_DNI W,709.919,
2025-06-20 18:14:01.073,DCS WS-E_DNI W,691.236,
2025-06-20 18:16:01.017,DCS WS-E_DNI W,688.369,
2025-06-20 18:18:01.079,DCS WS-E_DNI W,681.186,
2025-06-20 18:20:01.077,DCS WS-E_DNI W,662.493,
2025-06-20 17:20:01.012,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 17:22:01.087,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 17:24:01.022,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 17:26:01.082,DCS WS-E_HUMIDITY PCT,6.400,
2025-06-20 17:28:01.055,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 17:32:01.061,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 17:34:01.098,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 17:36:01.054,DCS WS-E_HUMIDITY PCT,6.500,
2025-06-20 17:38:01.007,DCS WS-E_HUMIDITY PCT,6.500,
2025-06-20 17:40:01.027,DCS WS-E_HUMIDITY PCT,6.600,
2025-06-20 17:42:01.098,DCS WS-E_HUMIDITY PCT,6.700,
2025-06-20 17:44:01.041,DCS WS-E_HUMIDITY PCT,6.800,
2025-06-20 17:46:01.001,DCS WS-E_HUMIDITY PCT,6.800,
2025-06-20 17:48:01.057,DCS WS-E_HUMIDITY PCT,6.800,
2025-06-20 17:50:01.072,DCS WS-E_HUMIDITY PCT,6.900,
2025-06-20 17:52:01.046,DCS WS-E_HUMIDITY PCT,6.800,
2025-06-20 17:54:01.085,DCS WS-E_HUMIDITY PCT,7.000,
2025-06-20 17:56:01.004,DCS WS-E_HUMIDITY PCT,6.900,
2025-06-20 17:58:01.050,DCS WS-E_HUMIDITY PCT,7.000,
2025-06-20 18:00:01.097,DCS WS-E_HUMIDITY PCT,7.000,
2025-06-20 18:02:01.058,DCS WS-E_HUMIDITY PCT,7.100,
2025-06-20 18:04:01.040,DCS WS-E_HUMIDITY PCT,7.100,
2025-06-20 18:08:01.038,DCS WS-E_HUMIDITY PCT,7.100,
2025-06-20 18:10:01.020,DCS WS-E_HUMIDITY PCT,7.000,
2025-06-20 18:12:01.065,DCS WS-E_HUMIDITY PCT,7.100,
2025-06-20 18:14:01.073,DCS WS-E_HUMIDITY PCT,7.300,
2025-06-20 18:16:01.017,DCS WS-E_HUMIDITY PCT,7.400,
2025-06-20 18:18:01.079,DCS WS-E_HUMIDITY PCT,7.400,
2025-06-20 17:21:41.103,DCS WS-E_PRECIPITATION INCH,0.000,
2025-06-20 17:21:41.103,DCS WS-E_RAININTENSITY INHR,0.000,
2025-06-20 17:20:01.012,DCS WS-E_TEMPERATURE DEGF,89.400,
2025-06-20 17:22:01.087,DCS WS-E_TEMPERATURE DEGF,89.400,
2025-06-20 17:24:01.022,DCS WS-E_TEMPERATURE DEGF,89.200,
2025-06-20 17:26:01.082,DCS WS-E_TEMPERATURE DEGF,89.000,
2025-06-20 17:28:01.055,DCS WS-E_TEMPERATURE DEGF,89.600,
2025-06-20 17:32:01.061,DCS WS-E_TEMPERATURE DEGF,89.200,
2025-06-20 17:34:01.098,DCS WS-E_TEMPERATURE DEGF,89.000,
2025-06-20 17:36:01.054,DCS WS-E_TEMPERATURE DEGF,88.800,
2025-06-20 17:38:01.007,DCS WS-E_TEMPERATURE DEGF,88.800,
2025-06-20 17:40:01.027,DCS WS-E_TEMPERATURE DEGF,88.300,
2025-06-20 17:42:01.098,DCS WS-E_TEMPERATURE DEGF,87.900,
2025-06-20 17:46:01.001,DCS WS-E_TEMPERATURE DEGF,88.100,
2025-06-20 17:48:01.057,DCS WS-E_TEMPERATURE DEGF,87.800,
2025-06-20 17:50:01.072,DCS WS-E_TEMPERATURE DEGF,87.600,
2025-06-20 17:52:01.046,DCS WS-E_TEMPERATURE DEGF,87.800,
2025-06-20 17:54:01.085,DCS WS-E_TEMPERATURE DEGF,87.600,
2025-06-20 17:56:01.004,DCS WS-E_TEMPERATURE DEGF,87.800,
2025-06-20 17:58:01.050,DCS WS-E_TEMPERATURE DEGF,87.600,
2025-06-20 18:00:01.097,DCS WS-E_TEMPERATURE DEGF,87.600,
2025-06-20 18:02:01.058,DCS WS-E_TEMPERATURE DEGF,87.800,
2025-06-20 18:06:01.070,DCS WS-E_TEMPERATURE DEGF,87.900,
2025-06-20 18:08:01.038,DCS WS-E_TEMPERATURE DEGF,88.100,
2025-06-20 18:10:01.020,DCS WS-E_TEMPERATURE DEGF,88.100,
2025-06-20 18:12:01.065,DCS WS-E_TEMPERATURE DEGF,87.600,
2025-06-20 18:14:01.073,DCS WS-E_TEMPERATURE DEGF,86.900,
2025-06-20 18:16:01.017,DCS WS-E_TEMPERATURE DEGF,86.700,
2025-06-20 18:18:01.079,DCS WS-E_TEMPERATURE DEGF,86.900,
2025-06-20 18:20:01.077,DCS WS-E_TEMPERATURE DEGF,87.000,
2025-06-20 17:21:41.103,DCS WS-E_VISIBILITY FEET,104986.900,
2025-06-20 17:50:01.072,DCS WS-E_VISIBILITY FEET,104986.900,
2025-06-20 17:20:01.012,DCS WS-E_WINDDIRECTION DEG,263.000,
2025-06-20 17:22:01.087,DCS WS-E_WINDDIRECTION DEG,262.000,
2025-06-20 17:24:01.022,DCS WS-E_WINDDIRECTION DEG,279.000,
2025-06-20 17:26:01.082,DCS WS-E_WINDDIRECTION DEG,296.000,
2025-06-20 17:28:01.055,DCS WS-E_WINDDIRECTION DEG,271.000,
2025-06-20 17:30:01.005,DCS WS-E_WINDDIRECTION DEG,266.000,
2025-06-20 17:32:01.061,DCS WS-E_WINDDIRECTION DEG,255.000,
2025-06-20 17:34:01.098,DCS WS-E_WINDDIRECTION DEG,268.000,
2025-06-20 17:36:01.054,DCS WS-E_WINDDIRECTION DEG,275.000,
2025-06-20 17:38:01.007,DCS WS-E_WINDDIRECTION DEG,279.000,
2025-06-20 17:40:01.027,DCS WS-E_WINDDIRECTION DEG,273.000,
2025-06-20 17:42:01.098,DCS WS-E_WINDDIRECTION DEG,274.000,
2025-06-20 17:44:01.041,DCS WS-E_WINDDIRECTION DEG,292.000,
2025-06-20 17:46:01.001,DCS WS-E_WINDDIRECTION DEG,274.000,
2025-06-20 17:48:01.057,DCS WS-E_WINDDIRECTION DEG,266.000,
2025-06-20 17:50:01.072,DCS WS-E_WINDDIRECTION DEG,268.000,
2025-06-20 17:52:01.046,DCS WS-E_WINDDIRECTION DEG,262.000,
2025-06-20 17:54:01.085,DCS WS-E_WINDDIRECTION DEG,273.000,
2025-06-20 17:56:01.004,DCS WS-E_WINDDIRECTION DEG,279.000,
2025-06-20 17:58:01.050,DCS WS-E_WINDDIRECTION DEG,284.000,
2025-06-20 18:00:01.097,DCS WS-E_WINDDIRECTION DEG,283.000,
2025-06-20 18:02:01.058,DCS WS-E_WINDDIRECTION DEG,278.000,
2025-06-20 18:04:01.040,DCS WS-E_WINDDIRECTION DEG,271.000,
2025-06-20 18:06:01.070,DCS WS-E_WINDDIRECTION DEG,269.000,
2025-06-20 18:08:01.038,DCS WS-E_WINDDIRECTION DEG,272.000,
2025-06-20 18:10:01.020,DCS WS-E_WINDDIRECTION DEG,265.000,
2025-06-20 18:12:01.065,DCS WS-E_WINDDIRECTION DEG,269.000,
2025-06-20 18:14:01.073,DCS WS-E_WINDDIRECTION DEG,271.000,
2025-06-20 18:16:01.017,DCS WS-E_WINDDIRECTION DEG,280.000,
2025-06-20 18:18:01.079,DCS WS-E_WINDDIRECTION DEG,277.000,
2025-06-20 18:20:01.077,DCS WS-E_WINDDIRECTION DEG,281.000,
2025-06-20 17:20:01.012,DCS WS-E_WINDSPEED MPH,25.400,
2025-06-20 17:22:01.087,DCS WS-E_WINDSPEED MPH,26.700,
2025-06-20 17:24:01.022,DCS WS-E_WINDSPEED MPH,25.300,
2025-06-20 17:26:01.082,DCS WS-E_WINDSPEED MPH,22.000,
2025-06-20 17:28:01.055,DCS WS-E_WINDSPEED MPH,19.600,
2025-06-20 17:30:01.005,DCS WS-E_WINDSPEED MPH,25.300,
2025-06-20 17:32:01.061,DCS WS-E_WINDSPEED MPH,15.600,
2025-06-20 17:34:01.098,DCS WS-E_WINDSPEED MPH,14.200,
2025-06-20 17:36:01.054,DCS WS-E_WINDSPEED MPH,20.100,
2025-06-20 17:38:01.007,DCS WS-E_WINDSPEED MPH,23.700,
2025-06-20 17:40:01.027,DCS WS-E_WINDSPEED MPH,21.800,
2025-06-20 17:42:01.098,DCS WS-E_WINDSPEED MPH,22.400,
2025-06-20 17:44:01.041,DCS WS-E_WINDSPEED MPH,27.000,
2025-06-20 17:46:01.001,DCS WS-E_WINDSPEED MPH,24.600,
2025-06-20 17:48:01.057,DCS WS-E_WINDSPEED MPH,24.900,
2025-06-20 17:50:01.072,DCS WS-E_WINDSPEED MPH,20.800,
2025-06-20 17:52:01.046,DCS WS-E_WINDSPEED MPH,25.800,
2025-06-20 17:54:01.085,DCS WS-E_WINDSPEED MPH,15.500,
2025-06-20 17:56:01.004,DCS WS-E_WINDSPEED MPH,27.200,
2025-06-20 17:58:01.050,DCS WS-E_WINDSPEED MPH,23.300,
2025-06-20 18:00:01.097,DCS WS-E_WINDSPEED MPH,19.800,
2025-06-20 18:02:01.058,DCS WS-E_WINDSPEED MPH,24.300,
2025-06-20 18:04:01.040,DCS WS-E_WINDSPEED MPH,22.400,
2025-06-20 18:06:01.070,DCS WS-E_WINDSPEED MPH,16.100,
2025-06-20 18:08:01.038,DCS WS-E_WINDSPEED MPH,15.700,
2025-06-20 18:10:01.020,DCS WS-E_WINDSPEED MPH,26.100,
2025-06-20 18:12:01.065,DCS WS-E_WINDSPEED MPH,28.700,
2025-06-20 18:14:01.073,DCS WS-E_WINDSPEED MPH,19.300,
2025-06-20 18:16:01.017,DCS WS-E_WINDSPEED MPH,26.500,
2025-06-20 18:18:01.079,DCS WS-E_WINDSPEED MPH,19.700,
2025-06-20 18:20:01.077,DCS WS-E_WINDSPEED MPH,24.200,
2025-06-20 17:20:01.012,DCS WS-E_WINDSPEEDPEAK MPH,26.033,
2025-06-20 17:22:01.087,DCS WS-E_WINDSPEEDPEAK MPH,24.400,
2025-06-20 17:24:01.022,DCS WS-E_WINDSPEEDPEAK MPH,25.483,
2025-06-20 17:26:01.082,DCS WS-E_WINDSPEEDPEAK MPH,20.833,
2025-06-20 17:28:01.055,DCS WS-E_WINDSPEEDPEAK MPH,21.550,
2025-06-20 17:30:01.005,DCS WS-E_WINDSPEEDPEAK MPH,25.733,
2025-06-20 17:32:01.061,DCS WS-E_WINDSPEEDPEAK MPH,15.733,
2025-06-20 17:34:01.098,DCS WS-E_WINDSPEEDPEAK MPH,15.016,
2025-06-20 17:36:01.054,DCS WS-E_WINDSPEEDPEAK MPH,20.016,
2025-06-20 17:38:01.007,DCS WS-E_WINDSPEEDPEAK MPH,18.866,
2025-06-20 17:40:01.027,DCS WS-E_WINDSPEEDPEAK MPH,19.866,
2025-06-20 17:42:01.098,DCS WS-E_WINDSPEEDPEAK MPH,20.250,
2025-06-20 17:44:01.041,DCS WS-E_WINDSPEEDPEAK MPH,22.066,
2025-06-20 17:46:01.001,DCS WS-E_WINDSPEEDPEAK MPH,25.800,
2025-06-20 17:48:01.057,DCS WS-E_WINDSPEEDPEAK MPH,27.133,
2025-06-20 17:50:01.072,DCS WS-E_WINDSPEEDPEAK MPH,20.766,
2025-06-20 17:52:01.046,DCS WS-E_WINDSPEEDPEAK MPH,23.800,
2025-06-20 17:54:01.085,DCS WS-E_WINDSPEEDPEAK MPH,15.750,
2025-06-20 17:56:01.004,DCS WS-E_WINDSPEEDPEAK MPH,25.450,
2025-06-20 17:58:01.050,DCS WS-E_WINDSPEEDPEAK MPH,22.333,
2025-06-20 18:00:01.097,DCS WS-E_WINDSPEEDPEAK MPH,16.250,
2025-06-20 18:02:01.058,DCS WS-E_WINDSPEEDPEAK MPH,19.716,
2025-06-20 18:04:01.040,DCS WS-E_WINDSPEEDPEAK MPH,21.816,
2025-06-20 18:06:01.070,DCS WS-E_WINDSPEEDPEAK MPH,16.116,
2025-06-20 18:08:01.038,DCS WS-E_WINDSPEEDPEAK MPH,14.266,
2025-06-20 18:10:01.020,DCS WS-E_WINDSPEEDPEAK MPH,24.250,
2025-06-20 18:12:01.065,DCS WS-E_WINDSPEEDPEAK MPH,28.850,
2025-06-20 18:14:01.073,DCS WS-E_WINDSPEEDPEAK MPH,22.200,
2025-06-20 18:16:01.017,DCS WS-E_WINDSPEEDPEAK MPH,24.650,
2025-06-20 18:18:01.079,DCS WS-E_WINDSPEEDPEAK MPH,21.150,
2025-06-20 18:20:01.077,DCS WS-E_WINDSPEEDPEAK MPH,21.533,
2025-06-20 17:21:41.103,DCS WS-N_BAROMETER INHG,25.090,B
2025-06-20 17:21:41.103,DCS WS-N_DNI W,1036.270,B
2025-06-20 17:21:41.103,DCS WS-N_HUMIDITY PCT,7.800,B
2025-06-20 17:21:41.103,DCS WS-N_PRECIPITATION INCH,0.000,B
2025-06-20 17:21:41.103,DCS WS-N_RAININTENSITY INHR,0.000,B
2025-06-20 17:21:41.103,DCS WS-N_TEMPERATURE DEGF,81.100,B
2025-06-20 17:21:41.103,DCS WS-N_VISIBILITY FEET,104986.900,B
2025-06-20 17:21:41.103,DCS WS-N_WINDDIRECTION DEG,347.000,B
2025-06-20 17:21:41.103,DCS WS-N_WINDSPEED MPH,4.700,B
2025-06-20 17:21:41.103,DCS WS-N_WINDSPEEDPEAK MPH,4.117,B
2025-06-20 17:21:41.103,DCS WS-R1_WINDDIRECTION DEG,0.000,B
2025-06-20 17:21:41.103,DCS WS-R1_WINDSPEED MPH,0.000,B
2025-06-20 17:21:41.103,DCS WS-R2_WINDDIRECTION DEG,17.639,B
2025-06-20 17:21:41.103,DCS WS-R2_WINDSPEED MPH,23.000,B
2025-06-20 17:20:01.012,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:24:01.022,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:26:01.082,DCS WS-S_BAROMETER INHG,24.760,
2025-06-20 17:28:01.055,DCS WS-S_BAROMETER INHG,24.760,
2025-06-20 17:30:01.005,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:32:01.061,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:36:01.054,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:38:01.007,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:40:01.027,DCS WS-S_BAROMETER INHG,24.760,
2025-06-20 17:42:01.098,DCS WS-S_BAROMETER INHG,24.760,
2025-06-20 17:44:01.041,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:46:01.001,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:50:01.072,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:54:01.085,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 17:56:01.004,DCS WS-S_BAROMETER INHG,24.760,
2025-06-20 17:58:01.050,DCS WS-S_BAROMETER INHG,24.760,
2025-06-20 18:00:01.097,DCS WS-S_BAROMETER INHG,24.760,
2025-06-20 18:02:01.058,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 18:04:01.040,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 18:06:01.070,DCS WS-S_BAROMETER INHG,24.780,
2025-06-20 18:08:01.038,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 18:12:01.065,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 18:14:01.073,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 18:18:01.079,DCS WS-S_BAROMETER INHG,24.770,
2025-06-20 18:20:01.077,DCS WS-S_BAROMETER INHG,24.760,
2025-06-20 17:20:01.012,DCS WS-S_DNI W,581.911,
2025-06-20 17:22:01.087,DCS WS-S_DNI W,553.246,
2025-06-20 17:24:01.022,DCS WS-S_DNI W,597.107,
2025-06-20 17:26:01.082,DCS WS-S_DNI W,589.515,
2025-06-20 17:28:01.055,DCS WS-S_DNI W,588.139,
2025-06-20 17:30:01.005,DCS WS-S_DNI W,596.087,
2025-06-20 17:32:01.061,DCS WS-S_DNI W,587.455,
2025-06-20 17:34:01.098,DCS WS-S_DNI W,527.366,
2025-06-20 17:36:01.054,DCS WS-S_DNI W,493.178,
2025-06-20 17:38:01.007,DCS WS-S_DNI W,446.210,
2025-06-20 17:40:01.027,DCS WS-S_DNI W,481.784,
2025-06-20 17:42:01.098,DCS WS-S_DNI W,453.465,
2025-06-20 17:44:01.041,DCS WS-S_DNI W,470.043,
2025-06-20 17:46:01.001,DCS WS-S_DNI W,524.957,
2025-06-20 17:48:01.057,DCS WS-S_DNI W,596.793,
2025-06-20 17:50:01.072,DCS WS-S_DNI W,640.655,
2025-06-20 17:52:01.046,DCS WS-S_DNI W,652.053,
2025-06-20 17:54:01.085,DCS WS-S_DNI W,666.904,
2025-06-20 17:56:01.004,DCS WS-S_DNI W,655.161,
2025-06-20 17:58:01.050,DCS WS-S_DNI W,694.878,
2025-06-20 18:00:01.097,DCS WS-S_DNI W,710.765,
2025-06-20 18:02:01.058,DCS WS-S_DNI W,710.420,
2025-06-20 18:04:01.040,DCS WS-S_DNI W,693.152,
2025-06-20 18:06:01.070,DCS WS-S_DNI W,704.203,
2025-06-20 18:08:01.038,DCS WS-S_DNI W,706.276,
2025-06-20 18:10:01.020,DCS WS-S_DNI W,703.167,
2025-06-20 18:12:01.065,DCS WS-S_DNI W,699.023,
2025-06-20 18:14:01.073,DCS WS-S_DNI W,682.100,
2025-06-20 18:16:01.017,DCS WS-S_DNI W,683.827,
2025-06-20 18:18:01.079,DCS WS-S_DNI W,700.404,
2025-06-20 18:20:01.077,DCS WS-S_DNI W,695.569,
2025-06-20 17:20:01.012,DCS WS-S_HUMIDITY PCT,6.000,
2025-06-20 17:22:01.087,DCS WS-S_HUMIDITY PCT,5.900,
2025-06-20 17:24:01.022,DCS WS-S_HUMIDITY PCT,6.000,
2025-06-20 17:26:01.082,DCS WS-S_HUMIDITY PCT,6.100,
2025-06-20 17:28:01.055,DCS WS-S_HUMIDITY PCT,6.600,
2025-06-20 17:30:01.005,DCS WS-S_HUMIDITY PCT,6.700,
2025-06-20 17:32:01.061,DCS WS-S_HUMIDITY PCT,6.100,
2025-06-20 17:34:01.098,DCS WS-S_HUMIDITY PCT,6.600,
2025-06-20 17:36:01.054,DCS WS-S_HUMIDITY PCT,5.900,
2025-06-20 17:38:01.007,DCS WS-S_HUMIDITY PCT,6.400,
2025-06-20 17:40:01.027,DCS WS-S_HUMIDITY PCT,6.700,
2025-06-20 17:42:01.098,DCS WS-S_HUMIDITY PCT,6.300,
2025-06-20 17:44:01.041,DCS WS-S_HUMIDITY PCT,6.000,
2025-06-20 17:46:01.001,DCS WS-S_HUMIDITY PCT,7.400,
2025-06-20 17:48:01.057,DCS WS-S_HUMIDITY PCT,6.700,
2025-06-20 17:50:01.072,DCS WS-S_HUMIDITY PCT,7.100,
2025-06-20 17:52:01.046,DCS WS-S_HUMIDITY PCT,6.600,
2025-06-20 17:54:01.085,DCS WS-S_HUMIDITY PCT,6.300,
2025-06-20 17:56:01.004,DCS WS-S_HUMIDITY PCT,6.600,
2025-06-20 17:58:01.050,DCS WS-S_HUMIDITY PCT,6.400,
2025-06-20 18:00:01.097,DCS WS-S_HUMIDITY PCT,6.500,
2025-06-20 18:02:01.058,DCS WS-S_HUMIDITY PCT,6.800,
2025-06-20 18:04:01.040,DCS WS-S_HUMIDITY PCT,6.800,
2025-06-20 18:06:01.070,DCS WS-S_HUMIDITY PCT,6.700,
2025-06-20 18:08:01.038,DCS WS-S_HUMIDITY PCT,6.800,
2025-06-20 18:10:01.020,DCS WS-S_HUMIDITY PCT,6.500,
2025-06-20 18:12:01.065,DCS WS-S_HUMIDITY PCT,6.600,
2025-06-20 18:14:01.073,DCS WS-S_HUMIDITY PCT,7.100,
2025-06-20 18:16:01.017,DCS WS-S_HUMIDITY PCT,7.300,
2025-06-20 18:18:01.079,DCS WS-S_HUMIDITY PCT,7.100,
2025-06-20 18:20:01.077,DCS WS-S_HUMIDITY PCT,7.300,
2025-06-20 17:21:41.103,DCS WS-S_PRECIPITATION INCH,0.000,
2025-06-20 17:21:41.103,DCS WS-S_RAININTENSITY INHR,0.000,
2025-06-20 17:20:01.012,DCS WS-S_TEMPERATURE DEGF,90.100,
2025-06-20 17:22:01.087,DCS WS-S_TEMPERATURE DEGF,89.700,
2025-06-20 17:24:01.022,DCS WS-S_TEMPERATURE DEGF,89.400,
2025-06-20 17:28:01.055,DCS WS-S_TEMPERATURE DEGF,89.700,
2025-06-20 17:30:01.005,DCS WS-S_TEMPERATURE DEGF,89.400,
2025-06-20 17:32:01.061,DCS WS-S_TEMPERATURE DEGF,89.600,
2025-06-20 17:36:01.054,DCS WS-S_TEMPERATURE DEGF,89.400,
2025-06-20 17:38:01.007,DCS WS-S_TEMPERATURE DEGF,88.800,
2025-06-20 17:44:01.041,DCS WS-S_TEMPERATURE DEGF,88.700,
2025-06-20 17:46:01.001,DCS WS-S_TEMPERATURE DEGF,88.700,
2025-06-20 17:48:01.057,DCS WS-S_TEMPERATURE DEGF,88.800,
2025-06-20 17:50:01.072,DCS WS-S_TEMPERATURE DEGF,88.700,
2025-06-20 17:52:01.046,DCS WS-S_TEMPERATURE DEGF,88.500,
2025-06-20 17:54:01.085,DCS WS-S_TEMPERATURE DEGF,88.300,
2025-06-20 17:56:01.004,DCS WS-S_TEMPERATURE DEGF,88.300,
2025-06-20 17:58:01.050,DCS WS-S_TEMPERATURE DEGF,88.100,
2025-06-20 18:00:01.097,DCS WS-S_TEMPERATURE DEGF,87.900,
2025-06-20 18:02:01.058,DCS WS-S_TEMPERATURE DEGF,88.100,
2025-06-20 18:04:01.040,DCS WS-S_TEMPERATURE DEGF,87.800,
2025-06-20 18:06:01.070,DCS WS-S_TEMPERATURE DEGF,87.600,
2025-06-20 18:08:01.038,DCS WS-S_TEMPERATURE DEGF,87.900,
2025-06-20 18:10:01.020,DCS WS-S_TEMPERATURE DEGF,88.100,
2025-06-20 18:12:01.065,DCS WS-S_TEMPERATURE DEGF,87.600,
2025-06-20 18:14:01.073,DCS WS-S_TEMPERATURE DEGF,87.600,
2025-06-20 18:16:01.017,DCS WS-S_TEMPERATURE DEGF,87.800,
2025-06-20 18:18:01.079,DCS WS-S_TEMPERATURE DEGF,87.800,
2025-06-20 18:20:01.077,DCS WS-S_TEMPERATURE DEGF,87.600,
2025-06-20 17:20:01.012,DCS WS-S_VISIBILITY FEET,82021.000,
2025-06-20 17:22:01.087,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 17:28:01.055,DCS WS-S_VISIBILITY FEET,44944.230,
2025-06-20 17:30:01.005,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 17:38:01.007,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 17:40:01.027,DCS WS-S_VISIBILITY FEET,72906.830,
2025-06-20 17:42:01.098,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 18:00:01.097,DCS WS-S_VISIBILITY FEET,38149.610,
2025-06-20 18:02:01.058,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 18:04:01.040,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 17:20:01.012,DCS WS-S_WINDDIRECTION DEG,354.000,
2025-06-20 17:22:01.087,DCS WS-S_WINDDIRECTION DEG,340.000,
2025-06-20 17:24:01.022,DCS WS-S_WINDDIRECTION DEG,0.000,
2025-06-20 17:26:01.082,DCS WS-S_WINDDIRECTION DEG,331.000,
2025-06-20 17:28:01.055,DCS WS-S_WINDDIRECTION DEG,334.000,
2025-06-20 17:30:01.005,DCS WS-S_WINDDIRECTION DEG,341.000,
2025-06-20 17:32:01.061,DCS WS-S_WINDDIRECTION DEG,358.000,
2025-06-20 17:34:01.098,DCS WS-S_WINDDIRECTION DEG,347.000,
2025-06-20 17:36:01.054,DCS WS-S_WINDDIRECTION DEG,349.000,
2025-06-20 17:38:01.007,DCS WS-S_WINDDIRECTION DEG,341.000,
2025-06-20 17:40:01.027,DCS WS-S_WINDDIRECTION DEG,348.000,
2025-06-20 17:42:01.098,DCS WS-S_WINDDIRECTION DEG,333.000,
2025-06-20 17:44:01.041,DCS WS-S_WINDDIRECTION DEG,311.000,
2025-06-20 17:46:01.001,DCS WS-S_WINDDIRECTION DEG,339.000,
2025-06-20 17:48:01.057,DCS WS-S_WINDDIRECTION DEG,345.000,
2025-06-20 17:50:01.072,DCS WS-S_WINDDIRECTION DEG,335.000,
2025-06-20 17:52:01.046,DCS WS-S_WINDDIRECTION DEG,352.000,
2025-06-20 17:54:01.085,DCS WS-S_WINDDIRECTION DEG,355.000,
2025-06-20 17:56:01.004,DCS WS-S_WINDDIRECTION DEG,348.000,
2025-06-20 17:58:01.050,DCS WS-S_WINDDIRECTION DEG,357.000,
2025-06-20 18:00:01.097,DCS WS-S_WINDDIRECTION DEG,351.000,
2025-06-20 18:02:01.058,DCS WS-S_WINDDIRECTION DEG,347.000,
2025-06-20 18:04:01.040,DCS WS-S_WINDDIRECTION DEG,353.000,
2025-06-20 18:06:01.070,DCS WS-S_WINDDIRECTION DEG,349.000,
2025-06-20 18:08:01.038,DCS WS-S_WINDDIRECTION DEG,342.000,
2025-06-20 18:10:01.020,DCS WS-S_WINDDIRECTION DEG,359.000,
2025-06-20 18:12:01.065,DCS WS-S_WINDDIRECTION DEG,359.000,
2025-06-20 18:14:01.073,DCS WS-S_WINDDIRECTION DEG,340.000,
2025-06-20 18:16:01.017,DCS WS-S_WINDDIRECTION DEG,344.000,
2025-06-20 18:18:01.079,DCS WS-S_WINDDIRECTION DEG,347.000,
2025-06-20 18:20:01.077,DCS WS-S_WINDDIRECTION DEG,348.000,
2025-06-20 17:20:01.012,DCS WS-S_WINDSPEED MPH,22.400,
